timestamp,open,high,low,close,volume,symbol
2026-03-17T10:00:00+00:00,2980.5,2991.03,2959.08,2974.24,1437631,RELIANCE_DEMO
2026-03-18T10:00:00+00:00,2983.88,2989.38,2945.82,2960.26,1647573,RELIANCE_DEMO
2026-03-19T10:00:00+00:00,2954.29,2967.54,2915.37,2926.08,1190101,RELIANCE_DEMO
2026-03-20T10:00:00+00:00,2939.54,2955.31,2929.89,2944.85,1086969,RELIANCE_DEMO
2026-03-23T10:00:00+00:00,2956.5,2971.15,2935.56,2949.96,2309956,RELIANCE_DEMO
2026-03-24T10:00:00+00:00,2957.21,2964.64,2951.45,2959.13,1126840,RELIANCE_DEMO
2026-03-25T10:00:00+00:00,2965.47,2984.69,2928.24,2970.11,727225,RELIANCE_DEMO
2026-03-26T10:00:00+00:00,2982.49,2996.66,2929.22,2940.23,1646517,RELIANCE_DEMO
2026-03-27T10:00:00+00:00,2930.73,2932.81,2918.83,2931.48,1958246,RELIANCE_DEMO
2026-03-30T10:00:00+00:00,2922.76,2928.4,2911.54,2918.78,907217,RELIANCE_DEMO
2026-03-31T10:00:00+00:00,2921.34,2925.63,2884.88,2893.68,950250,RELIANCE_DEMO
2026-04-01T10:00:00+00:00,2878.6,2912.15,2866.19,2887.76,1080869,RELIANCE_DEMO
2026-04-02T10:00:00+00:00,2903.1,2930.09,2900.32,2915.09,1191223,RELIANCE_DEMO
2026-04-03T10:00:00+00:00,2914.9,2919.95,2875.42,2881.0,795228,RELIANCE_DEMO
2026-04-06T10:00:00+00:00,2896.89,2918.01,2889.91,2916.11,1698187,RELIANCE_DEMO
2026-04-07T10:00:00+00:00,2918.46,2918.68,2903.87,2905.58,817082,RELIANCE_DEMO
2026-04-08T10:00:00+00:00,2910.79,2938.17,2894.03,2912.81,3529233,RELIANCE_DEMO
2026-04-09T10:00:00+00:00,2921.95,2925.17,2858.16,2896.22,802791,RELIANCE_DEMO
2026-04-10T10:00:00+00:00,2889.97,2926.79,2852.97,2862.0,822771,RELIANCE_DEMO
2026-04-13T10:00:00+00:00,2865.52,2904.17,2849.18,2871.84,901259,RELIANCE_DEMO
2026-04-14T10:00:00+00:00,2876.93,2899.71,2815.77,2847.06,2168876,RELIANCE_DEMO
2026-04-15T10:00:00+00:00,2829.5,2852.49,2812.77,2814.7,2233115,RELIANCE_DEMO
2026-04-16T10:00:00+00:00,2808.63,2808.72,2755.24,2756.02,960267,RELIANCE_DEMO
2026-04-17T10:00:00+00:00,2745.42,2769.4,2743.44,2767.04,1555362,RELIANCE_DEMO
2026-04-20T10:00:00+00:00,2755.84,2806.07,2734.71,2780.47,1419985,RELIANCE_DEMO
2026-04-21T10:00:00+00:00,2796.0,2797.94,2752.39,2772.01,1243896,RELIANCE_DEMO
2026-04-22T10:00:00+00:00,2789.52,2863.89,2773.26,2859.62,1660597,RELIANCE_DEMO
2026-04-23T10:00:00+00:00,2849.69,2909.56,2831.59,2897.63,499134,RELIANCE_DEMO
2026-04-24T10:00:00+00:00,2876.36,2881.01,2824.45,2836.66,2548915,RELIANCE_DEMO
2026-04-27T10:00:00+00:00,2853.3,2880.63,2824.13,2856.97,1169662,RELIANCE_DEMO
2026-04-28T10:00:00+00:00,2856.64,2906.56,2855.11,2870.95,626413,RELIANCE_DEMO
2026-04-29T10:00:00+00:00,2874.74,2915.34,2865.87,2898.99,708137,RELIANCE_DEMO
2026-04-30T10:00:00+00:00,2908.96,2926.16,2899.14,2907.93,922526,RELIANCE_DEMO
2026-05-01T10:00:00+00:00,2906.81,2924.87,2870.75,2880.32,660703,RELIANCE_DEMO
2026-05-04T10:00:00+00:00,2880.68,2962.14,2876.98,2949.75,1136922,RELIANCE_DEMO
2026-05-05T10:00:00+00:00,2956.27,2969.71,2940.23,2949.62,901748,RELIANCE_DEMO
2026-05-06T10:00:00+00:00,2925.17,2951.77,2892.77,2916.69,2737303,RELIANCE_DEMO
2026-05-07T10:00:00+00:00,2922.74,2928.2,2861.32,2915.18,2104918,RELIANCE_DEMO
2026-05-08T10:00:00+00:00,2905.15,2933.15,2898.31,2901.85,823916,RELIANCE_DEMO
2026-05-11T10:00:00+00:00,2895.1,2913.88,2818.03,2846.84,1868823,RELIANCE_DEMO
2026-05-12T10:00:00+00:00,2862.01,2864.21,2847.22,2862.88,2575520,RELIANCE_DEMO
2026-05-13T10:00:00+00:00,2852.19,2875.06,2837.21,2871.78,602353,RELIANCE_DEMO
2026-05-14T10:00:00+00:00,2891.52,2949.36,2881.75,2924.81,868635,RELIANCE_DEMO
2026-05-15T10:00:00+00:00,2918.57,2933.7,2901.84,2902.68,793750,RELIANCE_DEMO
2026-05-18T10:00:00+00:00,2902.16,2916.91,2886.35,2912.74,901318,RELIANCE_DEMO
2026-05-19T10:00:00+00:00,2917.99,2962.88,2916.25,2945.61,1750992,RELIANCE_DEMO
2026-05-20T10:00:00+00:00,2951.37,2963.1,2883.52,2893.42,821075,RELIANCE_DEMO
2026-05-21T10:00:00+00:00,2876.47,2877.3,2810.93,2815.32,765161,RELIANCE_DEMO
2026-05-22T10:00:00+00:00,2798.48,2822.17,2778.15,2821.05,868117,RELIANCE_DEMO
2026-05-25T10:00:00+00:00,2812.31,2821.53,2795.33,2815.03,901264,RELIANCE_DEMO
2026-05-26T10:00:00+00:00,2803.58,2841.83,2779.34,2832.82,349471,RELIANCE_DEMO
2026-05-27T10:00:00+00:00,2838.71,2842.16,2806.43,2812.7,889137,RELIANCE_DEMO
2026-05-28T10:00:00+00:00,2811.12,2834.89,2806.83,2815.16,1423745,RELIANCE_DEMO
2026-05-29T10:00:00+00:00,2810.22,2817.52,2790.84,2797.46,974332,RELIANCE_DEMO
2026-06-01T10:00:00+00:00,2818.36,2844.07,2812.85,2829.29,2192618,RELIANCE_DEMO
2026-06-02T10:00:00+00:00,2808.53,2825.51,2764.51,2795.9,1008770,RELIANCE_DEMO
2026-06-03T10:00:00+00:00,2812.77,2820.04,2809.07,2814.52,1820647,RELIANCE_DEMO
2026-06-04T10:00:00+00:00,2816.91,2829.93,2718.95,2743.29,2130520,RELIANCE_DEMO
2026-06-05T10:00:00+00:00,2739.19,2761.86,2701.87,2751.41,1317087,RELIANCE_DEMO
2026-06-08T10:00:00+00:00,2746.86,2770.19,2733.18,2756.14,783838,RELIANCE_DEMO
2026-06-09T10:00:00+00:00,2751.4,2762.78,2745.89,2754.86,2020327,RELIANCE_DEMO
2026-06-10T10:00:00+00:00,2752.19,2768.35,2729.15,2736.45,1452287,RELIANCE_DEMO
2026-06-11T10:00:00+00:00,2727.36,2767.59,2705.18,2753.23,1478764,RELIANCE_DEMO
2026-06-12T10:00:00+00:00,2745.56,2829.46,2716.26,2808.49,2540882,RELIANCE_DEMO
2026-06-15T10:00:00+00:00,2807.93,2835.86,2788.97,2831.1,4085178,RELIANCE_DEMO
2026-06-16T10:00:00+00:00,2832.21,2850.1,2824.04,2837.74,1345050,RELIANCE_DEMO
2026-06-17T10:00:00+00:00,2842.56,2874.65,2793.99,2816.73,2667342,RELIANCE_DEMO
2026-06-18T10:00:00+00:00,2806.69,2808.81,2789.67,2790.6,2078372,RELIANCE_DEMO
2026-06-19T10:00:00+00:00,2805.97,2808.63,2743.06,2750.1,725015,RELIANCE_DEMO
2026-06-22T10:00:00+00:00,2758.25,2759.46,2683.65,2704.58,629361,RELIANCE_DEMO
2026-06-23T10:00:00+00:00,2720.83,2725.07,2686.5,2710.95,1063555,RELIANCE_DEMO
2026-06-24T10:00:00+00:00,2684.63,2685.51,2673.21,2676.92,1703342,RELIANCE_DEMO
2026-06-25T10:00:00+00:00,2687.78,2752.92,2669.93,2748.49,4354323,RELIANCE_DEMO
2026-06-26T10:00:00+00:00,2748.63,2752.08,2745.36,2751.68,1118858,RELIANCE_DEMO
2026-06-29T10:00:00+00:00,2746.26,2746.8,2719.56,2728.46,842035,RELIANCE_DEMO
2026-06-30T10:00:00+00:00,2725.95,2755.16,2682.59,2730.52,2075584,RELIANCE_DEMO
2026-07-01T10:00:00+00:00,2710.14,2757.41,2704.1,2751.75,594956,RELIANCE_DEMO
2026-07-02T10:00:00+00:00,2740.75,2769.56,2701.01,2716.26,2271106,RELIANCE_DEMO
2026-07-03T10:00:00+00:00,2705.22,2738.32,2697.28,2729.73,652741,RELIANCE_DEMO
2026-07-06T10:00:00+00:00,2727.37,2757.99,2715.74,2751.8,1501734,RELIANCE_DEMO
2026-07-07T10:00:00+00:00,2763.28,2781.21,2742.25,2752.42,1617756,RELIANCE_DEMO
2026-07-08T10:00:00+00:00,2755.65,2776.34,2731.29,2746.52,1096406,RELIANCE_DEMO
2026-07-09T10:00:00+00:00,2756.89,2768.54,2717.54,2740.7,552210,RELIANCE_DEMO
2026-07-10T10:00:00+00:00,2728.06,2777.94,2693.99,2748.99,2808688,RELIANCE_DEMO
2026-07-13T10:00:00+00:00,2748.04,2765.11,2741.46,2756.09,1180186,RELIANCE_DEMO
2026-07-14T10:00:00+00:00,2757.23,2797.36,2751.21,2794.84,1168845,RELIANCE_DEMO
2026-07-15T10:00:00+00:00,2777.63,2811.56,2765.24,2789.0,1309862,RELIANCE_DEMO
2026-07-16T10:00:00+00:00,2789.18,2795.0,2775.13,2784.14,814921,RELIANCE_DEMO
2026-07-17T10:00:00+00:00,2774.34,2788.78,2745.99,2781.97,2011875,RELIANCE_DEMO
2026-07-20T10:00:00+00:00,2784.53,2817.95,2756.7,2801.44,1997056,RELIANCE_DEMO
2026-07-21T10:00:00+00:00,2788.53,2798.98,2727.62,2728.05,1557869,RELIANCE_DEMO
2026-07-22T10:00:00+00:00,2729.88,2742.25,2697.27,2707.2,595209,RELIANCE_DEMO
2026-07-23T10:00:00+00:00,2694.02,2709.8,2648.41,2665.26,748106,RELIANCE_DEMO
2026-07-24T10:00:00+00:00,2669.99,2758.45,2656.24,2755.4,1706841,RELIANCE_DEMO
2026-07-27T10:00:00+00:00,2756.61,2798.95,2737.09,2738.67,2136408,RELIANCE_DEMO
2026-07-28T10:00:00+00:00,2738.32,2767.42,2706.1,2716.31,2976397,RELIANCE_DEMO
2026-07-29T10:00:00+00:00,2710.81,2745.3,2694.99,2734.92,1641145,RELIANCE_DEMO
2026-07-30T10:00:00+00:00,2727.76,2731.81,2676.26,2677.45,1640211,RELIANCE_DEMO
2026-07-31T10:00:00+00:00,2664.58,2677.42,2654.82,2671.33,1591034,RELIANCE_DEMO
2026-08-03T10:00:00+00:00,2679.35,2722.65,2678.22,2715.17,524142,RELIANCE_DEMO
2026-08-04T10:00:00+00:00,2717.2,2736.75,2696.39,2732.3,700445,RELIANCE_DEMO
2026-08-05T10:00:00+00:00,2731.91,2778.84,2731.44,2767.53,1220630,RELIANCE_DEMO
2026-08-06T10:00:00+00:00,2762.38,2796.2,2754.72,2794.59,967772,RELIANCE_DEMO
2026-08-07T10:00:00+00:00,2796.83,2804.86,2766.57,2787.57,768884,RELIANCE_DEMO
2026-08-10T10:00:00+00:00,2783.16,2807.32,2774.75,2778.03,2014581,RELIANCE_DEMO
2026-08-11T10:00:00+00:00,2780.7,2795.54,2730.89,2732.24,2048749,RELIANCE_DEMO
2026-08-12T10:00:00+00:00,2746.1,2783.98,2724.21,2730.16,962460,RELIANCE_DEMO
2026-08-13T10:00:00+00:00,2745.68,2803.43,2738.76,2794.67,1044561,RELIANCE_DEMO
2026-08-14T10:00:00+00:00,2785.42,2802.2,2728.97,2741.6,1181927,RELIANCE_DEMO
2026-08-17T10:00:00+00:00,2756.9,2782.32,2740.62,2765.75,1080576,RELIANCE_DEMO
2026-08-18T10:00:00+00:00,2772.47,2791.15,2765.58,2771.94,1306975,RELIANCE_DEMO
2026-08-19T10:00:00+00:00,2774.82,2833.46,2764.2,2792.33,922185,RELIANCE_DEMO
2026-08-20T10:00:00+00:00,2786.74,2797.4,2747.28,2767.02,2446703,RELIANCE_DEMO
2026-08-21T10:00:00+00:00,2758.73,2766.53,2731.86,2740.94,1650297,RELIANCE_DEMO
2026-08-24T10:00:00+00:00,2725.98,2759.09,2696.61,2733.71,885232,RELIANCE_DEMO
2026-08-25T10:00:00+00:00,2736.52,2742.02,2714.12,2724.89,3285739,RELIANCE_DEMO
2026-08-26T10:00:00+00:00,2717.06,2739.54,2700.48,2712.37,1182849,RELIANCE_DEMO
2026-08-27T10:00:00+00:00,2707.32,2770.42,2707.05,2766.7,2178607,RELIANCE_DEMO
2026-08-28T10:00:00+00:00,2761.42,2854.61,2744.12,2846.26,1691194,RELIANCE_DEMO
2026-08-31T10:00:00+00:00,2852.24,2922.87,2842.13,2916.59,2093508,RELIANCE_DEMO
2026-09-01T10:00:00+00:00,2921.91,2970.74,2901.41,2951.85,2400240,RELIANCE_DEMO
2026-09-02T10:00:00+00:00,2950.07,2976.84,2928.72,2974.22,799332,RELIANCE_DEMO
2026-09-03T10:00:00+00:00,2970.01,2984.85,2947.23,2984.34,1323181,RELIANCE_DEMO
2026-09-04T10:00:00+00:00,2969.73,2985.88,2958.22,2972.57,3547051,RELIANCE_DEMO
2026-09-07T10:00:00+00:00,2974.91,2979.36,2937.05,2965.12,1146646,RELIANCE_DEMO
2026-09-08T10:00:00+00:00,2971.6,2986.08,2963.65,2982.74,1325161,RELIANCE_DEMO
2026-09-09T10:00:00+00:00,2971.72,3013.6,2959.24,3011.2,2185867,RELIANCE_DEMO
2026-09-10T10:00:00+00:00,3005.14,3011.94,2923.69,2951.41,1163711,RELIANCE_DEMO
