timestamp,open,high,low,close,volume,symbol
2026-07-23T10:00:00+00:00,21268.62,21393.15,20908.47,21041.49,748106,NIFTY50_DEMO
2026-07-24T10:00:00+00:00,21078.86,21777.27,20970.3,21753.14,1706841,NIFTY50_DEMO
2026-07-27T10:00:00+00:00,21762.7,22096.98,21608.61,21621.07,2136408,NIFTY50_DEMO
2026-07-28T10:00:00+00:00,21618.35,21848.04,21363.91,21444.58,2976397,NIFTY50_DEMO
2026-07-29T10:00:00+00:00,21401.16,21673.41,21276.27,21591.48,1641145,NIFTY50_DEMO
2026-07-30T10:00:00+00:00,21534.96,21566.94,21128.36,21137.8,1640211,NIFTY50_DEMO
2026-07-31T10:00:00+00:00,21036.18,21137.56,20959.11,21089.45,1591034,NIFTY50_DEMO
2026-08-03T10:00:00+00:00,21152.77,21494.62,21143.86,21435.57,524142,NIFTY50_DEMO
2026-08-04T10:00:00+00:00,21451.59,21605.91,21287.26,21570.77,700445,NIFTY50_DEMO
2026-08-05T10:00:00+00:00,21567.69,21938.23,21564.03,21848.89,1220630,NIFTY50_DEMO
2026-08-06T10:00:00+00:00,21808.3,22075.3,21747.81,22062.57,967772,NIFTY50_DEMO
2026-08-07T10:00:00+00:00,22080.21,22143.64,21841.31,22007.13,768884,NIFTY50_DEMO
2026-08-10T10:00:00+00:00,21972.29,22163.05,21905.94,21931.81,2014581,NIFTY50_DEMO
2026-08-11T10:00:00+00:00,21952.89,22070.07,21559.67,21570.32,2048749,NIFTY50_DEMO
2026-08-12T10:00:00+00:00,21679.76,21978.8,21506.94,21553.86,962460,NIFTY50_DEMO
2026-08-13T10:00:00+00:00,21676.43,22132.36,21621.78,22063.15,1044561,NIFTY50_DEMO
2026-08-14T10:00:00+00:00,21990.18,22122.67,21544.49,21644.2,1181927,NIFTY50_DEMO
2026-08-17T10:00:00+00:00,21765.01,21965.68,21636.47,21834.89,1080576,NIFTY50_DEMO
2026-08-18T10:00:00+00:00,21887.94,22035.38,21833.49,21883.7,1306975,NIFTY50_DEMO
2026-08-19T10:00:00+00:00,21906.48,22369.46,21822.66,22044.7,922185,NIFTY50_DEMO
2026-08-20T10:00:00+00:00,22000.61,22084.75,21689.06,21844.9,2446703,NIFTY50_DEMO
2026-08-21T10:00:00+00:00,21779.44,21841.05,21567.29,21638.99,1650297,NIFTY50_DEMO
2026-08-24T10:00:00+00:00,21520.91,21782.31,21289.02,21581.92,885232,NIFTY50_DEMO
2026-08-25T10:00:00+00:00,21604.13,21647.49,21427.26,21512.27,3285739,NIFTY50_DEMO
2026-08-26T10:00:00+00:00,21450.44,21627.96,21319.56,21413.47,1182849,NIFTY50_DEMO
2026-08-27T10:00:00+00:00,21373.57,21871.72,21371.47,21842.4,2178607,NIFTY50_DEMO
2026-08-28T10:00:00+00:00,21800.65,22536.43,21664.07,22470.44,1691194,NIFTY50_DEMO
2026-08-31T10:00:00+00:00,22517.67,23075.32,22437.87,23025.68,2093508,NIFTY50_DEMO
2026-09-01T10:00:00+00:00,23067.73,23453.23,22905.89,23304.08,2400240,NIFTY50_DEMO
2026-09-02T10:00:00+00:00,23290.06,23501.35,23121.46,23480.68,799332,NIFTY50_DEMO
2026-09-03T10:00:00+00:00,23447.43,23564.6,23267.57,23560.54,1323181,NIFTY50_DEMO
2026-09-04T10:00:00+00:00,23445.2,23572.72,23354.4,23467.64,3547051,NIFTY50_DEMO
2026-09-07T10:00:00+00:00,23486.16,23521.3,23187.25,23408.81,1146646,NIFTY50_DEMO
2026-09-08T10:00:00+00:00,23460.04,23574.34,23397.2,23547.97,1325161,NIFTY50_DEMO
2026-09-09T10:00:00+00:00,23460.95,23791.56,23362.4,23772.6,2185867,NIFTY50_DEMO
2026-09-10T10:00:00+00:00,23724.76,23778.46,23081.74,23300.61,1163711,NIFTY50_DEMO
